,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTKSCOR,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTPROBW,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,KRBPCTP,KRBPCTPL,KRBPCTPM,KRBPCTPS,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s492,2.8776265927999995,-0.9269071312,0.2478601535,1.9833762437,1.7000000000000002,23.0869565217,6.9734108224,511.0,15.3846153846,6.4004807512,390.0,-0.6951029786,-0.8487232144,3.9221379598,0.415486891,1.8249677162,-1.4181546891999999,0.0418278404,3.5467216797,0.0145195313,3.7586354932,0.2867526507,1.6102793308,0.33333333330000003,0.1666666667,15.5,0.31666666670000004,2,-0.0056666667000000006,-2.4166666667,9.2083333333,0.1402932255,1,0.0019676441,-2.3216380182,-0.2897251956,0.8299916269000001,10.3,7.3,2.3823037634,0.4228399047,1.7685337499,-0.4867333117,,-1.5903323149000002,-0.1069759021,0.0,5.320134937200001,3.6403139286000004,0.12251511779999999,3.3086884494,-1.0170844173,3.9312389163,224.0,46.062695462700006,1.000384038,0.8291899447000001,10,0.7901260376000001,0.0012826473,0.9,0.0012424709,0.4722222222,0.25,0.25,0.06403124240000001,0.11111111109999999,0.0,0.0,0.33333333330000003,-0.9591208281999999,-0.3679857926,2.2475067113,0.44858357909999996,1.5945018511000002,-0.3494457326,,,,,,,-8.571418254500001,12.0481879275,0.3720471838,4,1.8364455161000002,0.4003115022,2.2653652351,-0.3404534831,3.1378832963,0.42955258009999997,1.5914553669,-0.4814836557,0.4365853659,0.036198213199999996,-0.005027654800000001,4.3847502889,0.4637827607,0.2060251514,2.5571124783,0.35398312439999996,1.4414685509,-0.1567823823,327.0,5.7,5.6,,,,,,330.1666666667,324.0,3.3103669344999997,0.3652339454,1.3376158052,-6.166666666699999,-0.0736337044,-0.023998898799999998,2.0041120218,0.33696306260000003,2.0868795587,-0.8744504059999999,-0.1463595367,0.5102886413000001,0.05649106640000001,1.5663820952,-0.26379685399999997,2599.3148148148002,13,8,3723.5,-0.5887847144,-0.1512273791,-0.6193239837,0.6933736886,0.47983488770000005
s495,2.8233646675,-0.740918937,0.19159561309999998,2.4072517671,2.2,39.9090909091,11.1223031655,832.0,13.8095238095,3.6962013962999998,274.0,-0.4137770154,-0.8602726817,4.2001332561,0.3672870334,2.7342946969,-0.5392698143,0.00012237389999999998,0.0007080383,0.0008139648,3.5180656636000003,0.31668292740000004,1.6614116731,0.6666666667000001,0.33333333330000003,18.7916666667,-0.0625,1,0.0008333333,-6.791666666699999,23.5,0.0614764141,1,-0.0011325301,-4.6355932203,-0.0758848617,0.9060378039,7.7,5.7,1.9393041102,0.46407179090000006,2.7580620808000003,-0.4756873509,0.6666666667000001,-1.8222209078,-1.227264948,-0.7962484724000001,3.7276379925,2.3124771036,0.1253613515,3.1804470088,-0.6807759697,4.096807786,190.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.8790130615,0.0015840797,1.0,0.0015111807,0.5,0.0038729833,0.009797959,0.0038729833,0.5185185185,0.5555555556,0.44444444439999997,0.5555555556,-0.8342537575000001,-0.3194405618,2.7711933537999998,0.3608001793,2.9037191881,-0.39175474159999996,486.6666666667,3.2122127036,0.3194300163,2.2152200449,-0.6768369597,-0.42955289609999997,,,0.6830312686000001,9,1.5395357187,0.7116911035,2.5747584420000003,-0.3354011308,2.3689598413,0.44847849219999997,1.8196892526,-1.3513671755,0.5351758794,0.0761234764,0.0020636457,5.8430171074,0.6413778817,0.19391716969999997,2.7686761187999998,0.3042884481,2.4857774739,-0.6966403197000001,345.5,6.3,6.8,532.0,3.4014159528,0.344352995,2.1593367028,-1.2729808589,,,,,,,,,2.7151219993,0.27459085629999996,3.7805447830000003,-0.4552086796,-0.12538446279999999,1.8182990215,0.28550175559999996,2.6781978112,-0.077042527,3024.8958333333003,6,6,4755.0909090909,-0.7404496356999999,0.3842591967,-0.5298413044,0.29900124920000004,0.1994789565
s500,2.5841290924,-0.8808142250000001,0.033261017999999996,2.5719939449,1.7000000000000002,15.9285714286,10.5125271706,445.0,9.88,3.8223029707,236.0,-0.443642948,-0.7905868518000001,3.6991624606,0.41970399490000004,1.5449979656000001,-0.6397646484,0.0001032185,0.00045011709999999997,0.021561523399999998,3.8814300767,0.30486339630000003,1.1416124912,0.6666666667000001,0.33333333330000003,8.7916666667,-0.0458333333,0,-0.0031666666999999996,-0.20833333329999998,10.4166666667,0.10240963859999999,2,-0.0060318562,-2.2028793139,0.013276031399999999,0.7968565815,8.3,6.0,1.4341670144,0.46042167409999996,2.0019373721,-0.5522210090999999,0.5,-1.7273127872999998,0.2813318869,0.1932209246,4.933693088,2.8264993536,0.025546036499999997,3.3230276078,-1.2890129855,3.38738178,98.0,1.2928725743,0.514558072,0.043806033099999996,4,0.6600288153,0.0011750945,0.7800827026,0.0013104869,0.5277777778,0.0015811388,0.0038729833,0.009797959,0.5555555556,0.6666666667000001,0.6666666667000001,0.33333333330000003,-0.9374641762,-0.5384158023,1.5441599184,0.4223408757,2.1493658456999998,-0.3514874267,336.1666666667,3.6120197986,0.3471150039,1.0698680214,-0.5272306471,-0.4452238882,,,0.5690631232000001,6,1.2235701761,0.5920313915000001,1.9132473613999998,-0.18913972539999999,,,,,0.6314496314,0.11052983109999999,0.001411137,5.548898693099999,0.5381794830000001,0.2669387418,3.5809496532,0.35378961670000003,1.6722888669999998,-0.8930577856999999,348.0,6.3,5.8,265.8333333333,3.7615610695,0.34706860409999996,1.6747763334,-0.9411609858,287.5,314.8333333333,3.981366001,0.35441348590000005,1.3483979943000002,27.3333333333,-0.1370743217,-0.2395320352,2.7351961323,0.38697540049999996,2.1919037255,-0.6471255001,-0.11469439029999999,2.3411291104,0.4110028369,1.6940119784,-0.18666838940000002,2924.7916666666997,4,8,5440.3333333333,-1.0648828583,0.5726804411,-0.7418929161000001,0.7882678465999999,0.6691724853000001
s501,2.6010432697,-0.6863670840999999,0.2534828578,1.8410500911,1.9,43.352941176499996,14.308831086400001,690.0,34.2380952381,9.2190279417,684.0,-0.5150249987000001,-0.8973724984,3.5818102544,0.4145547688,1.5033426551,-1.2962792351999999,0.00028776459999999997,0.0009990196,0.01034375,2.6615478284,0.3036864036,1.3504999704,0.33333333330000003,0.6666666667000001,22.875,-0.1375,2,-0.0005,-1.625,16.9583333333,0.015780141799999998,1,-0.0015744681,-1.9255319149,0.1692394716,0.47821326909999995,7.1,6.2,0.6714859891,0.0159820701,1.3147350913,-0.4433453932,0.6944444444,-1.2167596112,0.9755435822,0.0,5.320134937200001,2.3027848537,0.0286489304,2.6024766696,-0.8893284576999999,4.1867508355,,2.3916188301,-2.7538603758,0.3492235958,5,0.6878027916,0.0014254551,0.7545106411,0.0016828473,0.8055555556,0.0015811388,0.0015811388,0.0015811388,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,-1.0581233334,-0.36389128979999996,1.7296228756999998,0.4128884756,2.0467671959,-0.3919169908,,,,,,,,,0.49965989409999995,11,1.5317659361000002,0.4796003403,2.0611511606,-0.3652541999,2.1606141334999998,0.3827914645,1.6465686725,-1.3550335391,0.6231527094,0.0390591312,-0.0002844433,4.7529664481000005,0.5953806257,0.2912758971,4.5667198420999995,0.3016514769,1.5300650166999998,-1.4114203313,421.0,5.6,5.6,429.1666666667,2.8231503418,0.25607354109999997,2.1474972908,-0.6030075834,341.1666666667,326.1666666667,2.3681884288,0.3370123168,1.2498360529,-15.0,0.48179747,0.2945573342,3.554019578,0.4093688899,1.4687848286,-1.6588946116999999,-0.1916029686,2.0629484074,0.3474093022,1.727175303,-0.3030322878,3160.6018518519,-6,9,7457.833333333299,,,,0.9071361217,0.37882615020000004
s502,2.1776448403999997,-0.6720343076,0.047266976200000005,2.6629226457,1.75,32.25,7.3817843873,876.0,16.7307692308,6.8909081683,410.0,-0.4138312762,-0.8862899936,4.2157871621,0.279187463,2.7559864893,-1.4374676277,,,,4.6548610618,0.237668629,1.9480431988999998,0.8333333333,0.1666666667,9.75,0.025,0,-0.002,3.885780586e-16,29.0476190476,-0.018450704199999998,0,0.0022816901,-0.5704225352000001,-0.005890530400000001,0.9388091704000001,7.2,6.9,1.9850230515,0.3630984449,2.2816711597,-0.5884176079,0.30555555560000003,-0.2209181607,-0.23930115920000003,-0.0658959303,1.1093446829,0.7854128841,0.1176231893,1.551222155,-1.1195720593,3.7262636324,112.0,2.3916188301,-2.7538603758,0.3492235958,5,0.6919198990000001,0.0015943219,0.6936035156,0.0014199634,0.5,0.0256124969,0.009797959,0.06403124240000001,0.3703703704,0.44444444439999997,0.44444444439999997,0.22222222219999999,-1.0821443052,0.0033657340999999996,2.1963724766,0.3924125263,2.3068063241999996,-0.4043187337,,,,,,,,,0.5767231572,14,1.8100712568,0.4490233775,2.123669425,-0.2253154096,3.3339282287,0.34389174910000003,1.914200333,-0.7766440306,0.4004975124,0.0722536607,-0.00032501920000000003,6.4703540789,0.4382490995,0.1445340609,4.1437961033,0.3149190812,1.6874363998000002,-0.7794027254000001,315.0,5.9,6.6,,,,,,,,,,,,,,2.8557689794,0.3569173539,2.2059845468,-1.0594490363,-0.18830772829999998,2.0789510464,0.29511074200000004,1.8460348079,-0.1054726588,2032.125,2,8,5065.75,-0.3933765624,-0.29142586579999996,-0.7495081604,0.7955531836,0.2185438797
s504,1.3974755659,-0.08117775440000001,0.19160731190000002,2.3320675762,3.6,44.7368421053,13.3825844758,800.0,33.5294117647,4.2737227194,520.0,-0.663811787,-1.0441809104000002,5.8522234412000005,0.3118039265,3.6539091911000003,-1.4866763324,0.00041488589999999996,0.0002621441,0.0002817383,6.2004157348,0.2675063605,1.5045143654,1.0,0.0,8.5,0.30833333329999996,2,-0.0163333333,-0.9166666667,14.041666666700001,0.2991525424,3,-0.0188057995,-3.8915662651,-0.19453647559999998,0.6997041112000001,7.8,5.9,2.3827986088,0.4469605154,1.9104272507,-0.6973857873,0.8055555556,-2.828942283,0.9363046353,0.3298219498,4.6604910377,4.1477693401,0.0073910619999999995,2.8153296677,-0.9575666758,4.0502743994,219.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.8931747437,0.0009447511,1.0,0.0014723181,0.5277777778,0.0015811388,0.0006324555,0.0015811388,0.7037037037,0.6666666667000001,0.7777777778,0.6666666667000001,-1.0487069951,0.17562403070000002,1.8284917887999999,0.3651918426,1.7929501822,-0.4727295595,287.1666666667,5.6496268235,0.2987586662,2.4377665343,-1.1618840113,-0.6340175947000001,-17.7884210874,19.850693327000002,0.43134006049999996,18,1.8048886684,0.3979759271,1.8200605912,-0.3285073236,2.5253508283,0.3900079632,1.6849585311000002,-1.7140072961,0.4950980392,0.0613678897,-0.0017340078,8.9601034795,0.7446339375000001,0.1957482144,2.7132767441000003,0.2307354501,1.3282924744,-0.5822224057000001,261.5,6.3,5.8,403.8333333333,2.3079529742,0.3212247026,1.1835427829,-0.7252520481,265.3333333333,319.8333333333,3.2563303386,0.3110101865,1.4127600347999998,54.5,-0.35827644810000003,0.0702593802,2.4414200411,0.2955696964,1.5859812178,-0.9210801239,-0.25774501310000003,1.864671538,0.0830486998,2.5247549152,-0.2545773196,1995.1916666667,-7,9,7795.3636363636,-0.0960560155,-0.21056132789999998,0.16001593020000002,0.8139339687,0.38074112979999997
s505,1.7895015254,-0.37258838299999997,0.0386951089,2.3138889986,1.95,23.5238095238,6.2259059391000005,472.0,17.9411764706,5.8145355386,299.0,-0.2628488338,-0.7577492365,2.3234970293,0.2978635531,1.8845885225999999,-0.16815818200000002,0.002706702,0.0044999237,0.0248339844,2.2089333262,0.2010444666,1.6004548666999998,0.5,0.33333333330000003,6.083333333300001,0.1416666667,3,-0.005,-1.8333333333,7.458333333300001,0.2045977011,3,-0.006896551700000001,-1.224137931,-0.5273471043,0.6529792005,9.1,7.2,0.8436525131999999,0.2704823403,1.6539067822,-0.4322841513,0.1666666667,,,,,,,,-0.6385135918,3.4121682313,127.0,0.0331595576,-1.0338362518000002,-0.6040336064999999,3,0.5423422456,0.0022020866,0.6677835464,0.0026208881,0.44444444439999997,0.0636371852,0.158113883,0.0256124969,0.22222222219999999,0.22222222219999999,0.11111111109999999,0.33333333330000003,-1.2040743367,-0.1427425121,1.1252486085,0.3849716496,1.5949411913,-0.3605118589,,,,,,,,,0.7157397557999999,8,0.8431694983,0.26772182829999996,1.8788976115,-0.5344692077000001,2.1643461672999997,0.3632720289,1.3828443921,-1.5172847322999998,0.37801608579999996,0.0285211808,0.0011594822,1.96121852,0.5177749751,0.4531907989,1.9944982965,0.2449010866,1.5507026563,-0.6577635058,381.0,6.0,4.4,229.6666666667,1.9579655991,0.2616586359,1.5777663725000002,-0.560076318,244.6666666667,245.5,2.1821736894,0.36477352329999996,1.295935707,0.8333333333,0.1642674337,0.11957610199999999,1.5976400379,0.2277130977,2.1749473605,-0.5653033465,-0.1102478915,0.7498741209,0.0352545741,1.9930737259,-0.060855340599999995,1358.3680555556,17,7,2964.4166666666997,,,,0.7231558040999999,0.3649558978
s507,2.2421960645,-0.4177200638,0.34974602909999997,1.7901413253,2.65,,,,,,,-0.5789405122,-0.8351158532999999,3.1232924870999996,0.3802643387,1.7054137775,-0.9671347665,0.0014726307,0.0028360901,0.0147753906,5.571561410499999,0.2993907887,1.6419148699000001,0.5,0.1666666667,10.0,0.1416666667,3,-0.016,-4.5833333333,21.7083333333,0.1211976568,2,-0.0062963767,-2.8720980689999998,-0.328543201,0.6288246213,7.7,6.7,2.3584459263,0.3333049771,1.7139461665,-0.4071010782,0.6388888889000001,-0.902615344,0.6622285132,0.0,5.320134937200001,4.3282491134,0.2673841923,2.0021800682,-0.2949503543,4.3943337001,164.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.8346435547000001,0.0016607908000000002,1.0,0.0011572567,0.6944444444,0.009797959,0.0038729833,0.009797959,0.4814814815,0.44444444439999997,0.5555555556,0.44444444439999997,-1.2675056734,-0.21540316920000002,1.9125236893000002,0.3644499903,1.5787641264,-0.3840264805,302.0,3.5466396755000003,0.2813526393,1.7385896965,-0.9747092874,-0.7196203949000001,-5.737415415,4.6336677001,0.5817838705,13,1.7062385387999999,0.3201129487,1.7706086493000002,-0.3248088642,4.0696048008,0.4163221799,1.5888996293000002,-1.0883366319,0.4498777506,0.0316095474,-0.0037061041999999996,7.2641956038,0.8790177084999999,0.2076624211,4.7707711242,0.32084570090000003,1.8594785888,-0.6336137167,334.0,6.1,5.7,284.6666666667,2.9296861689,0.29295903500000003,1.7285031872,-1.1445620739,306.1666666667,310.8333333333,4.7708116643,0.2936571179,3.0344237246,4.6666666667,-0.0191964073,0.5421245127000001,2.8268944437,0.28106486340000003,2.1455448906,-0.5834558699,-0.2642713868,1.5627963093000001,0.3569883236,1.6100290756,-0.5185104126,2632.9351851851998,1,8,5370.9166666667,-0.2408928691,0.5802393171,0.3589400787,0.7290167327,0.5655658709
s508,2.4731601651,-0.5706864463,0.0804344025,2.7407182994,2.5,46.4166666667,7.961410551599999,1074.0,24.5833333333,7.4886387378,563.0,-0.5886200939,-0.8888979505,4.0129559848000005,0.4114047895,1.6419040533000002,-1.3393918071,0.0026004268,0.0023155289,0.43863378909999995,3.8504904246,0.27465219890000003,1.5318969650999998,0.33333333330000003,0.33333333330000003,11.625,0.1375,1,-0.0025,-2.2916666667,9.9583333333,0.5369782972,3,-0.0082871452,-4.9411519199,0.0336538669,1.0163908236,8.9,7.0,1.4253148784,0.35052375610000003,1.97247742,-0.5425161083,0.0833333333,-0.9229302628,1.0108707224,0.0,5.320134937200001,3.4524944386,0.1730002623,2.5329678912999998,-0.8075379761,4.3503317988,133.0,10.925098710999999,0.9214174355,0.2565783653,8,0.7547348022,0.001273666,0.9695800781,0.001803091,0.6388888889000001,0.06403124240000001,0.1265219767,0.158113883,0.14814814810000002,0.22222222219999999,0.11111111109999999,0.11111111109999999,-1.2235932877,-0.1213610307,2.4369962024,0.4426102617,1.4295631843,-0.36025919289999997,,,,,,,11.5782518652,-7.1414144332000005,0.5139414342999999,9,2.5248695499,0.4807888223,1.9988998413999999,-0.6001112766000001,3.7652276576,0.3627932861,1.8150219436,-1.7510292209,0.488997555,-0.0018806514999999998,-0.0023864336,6.4030688317,0.5786092225,0.2040037243,3.8567415784,0.2701825584,2.2043981066,-0.31226797910000004,301.5,5.3,4.8,272.3333333333,3.3977177164,0.3202442366,1.7259730513,-0.6825607984000001,248.3333333333,277.0,4.8893696795,0.2873223511,2.4572392162,28.6666666667,-0.7890994242,-0.09135055480000001,2.6918270363,0.3577933606,2.2961707383000003,-1.0454475434000001,-0.2040373077,1.5993000866,0.3215210848,1.4678748718999999,-0.1752020012,2996.2416666667,-4,5,5191.2916666667,-0.1058804905,-0.2488541657,-0.34250019730000003,0.5234967185,0.2444289566
s509,2.016004856,-0.3966133435,0.0371374504,2.2949220284000003,2.25,20.3461538462,1.1980753796999999,509.0,23.4782608696,2.0860917181,515.0,-0.6638193564,-0.9034880345,2.9668195205,0.3527327678,1.1774157785,-1.5092177906000002,0.0002224448,0.0001182966,0.002046875,5.5650119689999995,0.2641370722,1.6301683381,0.8333333333,0.1666666667,26.2083333333,-0.08750000000000001,1,-0.0015,-1.7916666666999999,29.6666666667,0.0015345806,1,3.7839e-05,-0.9705696868000001,-0.0308978212,0.9973703982,7.6,6.5,2.5568380488,0.3924091917,1.9231980507,-0.4526229582,0.30555555560000003,-1.2177678173,1.2301205173,0.0,5.320134937200001,3.5147268469,0.2786908258,1.8869732203999998,-1.0170844173,3.9312389163,160.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.6895072937000001,0.000641877,0.9709472656,0.0021770210000000003,0.5833333333,0.0015811388,0.0038729833,0.0038729833,0.5925925926,0.6666666667000001,0.5555555556,0.5555555556,-1.2763339223,-0.422463942,2.1110250527,0.369545632,1.4976042378999999,-0.3180684829,,,,,,,6.266816142100001,-2.2135617374,0.5187183651,18,1.6743180734999998,0.4552442183,1.8560640518,-0.5115703806,3.5081855733999996,0.3853280846,1.6859387738,-1.3979182637,0.5294117647000001,0.0553539604,0.0015962683,5.521734229,0.4825412923,0.2415304134,3.4968505114,0.2583600847,1.5333426356,-1.0067047133,296.0,6.0,5.7,,,,,,296.5,349.6666666667,3.4684515232999997,0.2466765674,1.6487836603000001,53.1666666667,0.4398278382,0.5501013111,2.6275480561,0.3378847423,1.638168794,-1.6221553972999998,-0.0924176268,2.0407560992,0.32577375940000003,1.4821790016,-0.179043963,1880.7916666667002,5,7,4317.5,-0.0249466621,0.3176298895,0.5394459395000001,0.9016070898999999,0.1603630868
s510,2.8162459526999997,-0.5389372249000001,0.124872219,2.3067284751,2.65,21.24,2.1656407828,511.0,20.071428571400002,0.37796447299999997,542.0,-0.5305845882,-0.9583205289,3.1472344494,0.33766845520000005,1.9565533082,-1.3050033681,0.0001801774,0.0001838894,0.0005537109,4.7066827652,0.3142058046,1.2023842195,0.1666666667,0.5,8.875,-0.0291666667,2,-0.0071666667,-2.0416666667,9.5833333333,0.006378455000000001,1,-0.0014316088,-2.0481927711,0.7682102033,0.5349510577000001,7.8,6.9,2.7140815029,0.3740924628,1.8722269053999998,-0.283663137,0.5277777778,-3.741785024,-1.7250390309,0.0,5.320134937200001,4.6876774356,0.2461926357,1.7614064475000002,-1.0705413209999999,3.8243251091,155.0,10.925098710999999,0.9214174355,0.2565783653,8,0.7272541523,0.0011274195,0.8045013428000001,0.0017025514000000002,0.5555555556,0.0006324555,0.0006324555,0.0099597577,0.6296296296,0.7777777778,0.6666666667000001,0.44444444439999997,-1.1387010672,-0.1795940805,1.990233375,0.4309936963,1.5436701513000002,-0.3579067402,,,,,,,-4.9822346753,13.4655090474,0.41201468049999995,11,1.9821730950999998,0.4930866639,1.8337320928,-0.2539607444,2.9272615098,0.38696261789999997,1.2640978367,-1.6408329383000002,0.4766584767,0.0008123426000000001,-0.0033579403000000003,4.2848800381,0.5745983981,0.3269144866,3.8876984458,0.2922699975,1.1256007926,-1.1835552672,298.5,6.5,6.5,,,,,,277.5,281.8333333333,3.5591555018000003,0.2840130889,1.3940510047999999,4.3333333333,0.2517108054,0.1904931123,3.0305146111,0.3306576274,1.4544733727,-1.0146263640000002,-0.1663565987,3.0764433524,0.34607217659999995,1.4003930742,-0.3662778228,1988.32,13,8,3355.0,-0.7668514631000001,0.0731442588,-0.7229537898999999,0.8064396664,0.3958093141
s551,2.9407725133,-1.1326369573000001,0.0276563548,2.3306918117,1.55,35.789473684200004,10.1739260824,650.0,23.9130434783,5.631994991900001,520.0,-0.4169692089,-0.7594300948,3.4309741606,0.3280632016,1.8006542165000001,-0.8684186422,0.0011981334,0.0006963139,0.005326171899999999,5.0887616916,0.2967909599,1.7653223910000002,0.8333333333,0.0,22.1666666667,0.15,1,0.001,-3.8333333332999997,23.4583333333,-0.012676056299999999,0,-0.0008732394000000001,-1.5492957746,-0.0662709834,0.8610341396000001,7.5,6.6,2.1915476725,0.4258398003,2.0158131203,-0.4321608524,0.33333333330000003,-3.8375875132,-1.5606060977,-0.5616381195,3.4239749998,3.0671822338999997,0.2113701191,1.2192410109,-0.8893284576999999,4.1867508355,132.0,2.3916188301,-2.7538603758,0.3492235958,5,0.640483427,0.0016224848,0.6243654013000001,0.0013481549000000002,0.5,0.0006324555,0.0015811388,0.0038729833,0.7037037037,0.8888888889000001,0.6666666667000001,0.5555555556,-1.7400557775999999,-0.3033165483,1.7929409381,0.3919586963,1.4732856928,-0.4341409664,,,,,,,-21.1669179802,23.6908747869,0.4390175441,11,1.6005615438,0.4866993807,1.683850434,-0.5843093539,3.9850404253,0.44613860549999995,1.5463814968,-3.1787279187,0.38235294119999996,0.08443352720000001,-0.0073992616,5.0213441253,0.5745121532999999,0.25140625839999997,3.8823161339,0.27134755039999997,1.0220524879000001,-0.9433497909,269.0,5.4,5.4,,,,,,,,,,,,,,2.7753440718999998,0.3281065375,1.4954231622,-1.104555714,-0.1271752796,2.1963088442,0.34891732119999996,1.2348150498000001,-0.1749982504,2500.9083333332997,15,3,4137.5,1.7948506519,-0.0402273706,0.5511739428,0.6533493435000001,0.2218545505
s556,,,,,,36.1666666667,15.390027328599999,601.0,28.2608695652,23.655130889299997,600.0,-0.4991172239,-0.7448720027,3.8983545563,0.3487644339,3.7507345583999996,-1.2813515207,0.0002938794,0.0163786621,0.0138623047,2.7122536915,0.2729180066,2.0759300615000003,0.5,0.33333333330000003,13.416666666700001,0.0916666667,0,-0.006999999999999999,-1.75,17.875,0.0556338028,2,-0.0068450704,-3.8873239437,-0.15531502090000002,0.4654855509,7.5,6.2,0.9710617644,0.9380955262999999,1.6020739506000001,-0.7055414792,0.19444444440000003,-1.1881736277,-1.3125838014,-0.6805109106999999,1.9983005493,1.4302895377,0.32921773800000004,1.5106723107,-1.2494826612,3.4664424285,128.0,1.3845972558,0.9999999875,0.27881129190000004,8,0.6325113535,0.0012591806,0.8222298621999999,0.0016382861,0.3888888889,0.0256124969,0.06403124240000001,0.0256124969,0.2962962963,0.33333333330000003,0.22222222219999999,0.33333333330000003,-0.6353859058,0.0273746943,1.4401157602,0.4538172659,2.0073906595,-0.3568505531,,,,,,,-5.8728675024,5.9066696134,0.7616207498,11,0.814444244,0.7312790829000001,2.1765464227,-0.1196438925,1.9716462403,0.4751518014,1.6727801293,-1.7294217417,0.3875968992,0.0451066818,-0.0022309064,12.4685979978,0.6758318406999999,0.0499303757,2.7964567861000003,0.3377390025,1.7084211850000002,-0.2172847104,462.0,5.0,4.9,,,,,,,,,,,,,,3.2387554817,0.3761052428,3.5443348283,-1.0954826412,-0.1904816423,1.4039571801,0.2751109211,2.1717637481,-0.2327206028,3806.25,-7,3,6968.166666666701,-0.2593605664,-0.4753725353,-0.786712229,0.2550327213,0.5133395155
