,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_drift_load,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load.logTr,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation.logTr,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh.logTr,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large.logTr,bickel_titrator.hyp_discount_rate_medium.logTr,bickel_titrator.hyp_discount_rate_small.logTr,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision.logTr,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity.ReflogTr,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity.logTr,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity.logTr,dietary_decision.taste_sensitivity.ReflogTr,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift.logTr,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh.logTr,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.beta.ReflogTr,holt_laury_survey.prob_weighting.ReflogTr,holt_laury_survey.risk_aversion,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large.logTr,local_global_letter.conflict_hddm_drift,local_global_letter.global_bias_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision.ReflogTr,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision.ReflogTr,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,probabilistic_selection.positive_learning_bias,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision.ReflogTr,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,shift_task.learning_to_learn,shift_task.model_beta.logTr,shift_task.model_decay.ReflogTr,shift_task.model_learning_rate,simon.hddm_drift,simon.hddm_non_decision.ReflogTr,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt.logTr,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT.logTr,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh.logTr,stim_selective_stop_signal.reactive_control_hddm_drift,stop_signal.SSRT_high,stop_signal.SSRT_low.logTr,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh.logTr,stop_signal.proactive_SSRT_speeding.logTr,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh.logTr,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift,tower_of_london.avg_move_time.logTr,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability.logTr
s161,2.6089569508,-0.7060360608,0.1471876853,2.6943131326,0.7178397931503168,27.692307692299998,4.7393605541,15.2173913043,1.3380510910965893,-0.5823883277,-0.8868943383000001,3.8462629535,0.2862935224,0.6994870015576524,-1.3318181944,-8.036620301606721,-5.5749442401902485,-3.7936758933372365,3.9191755175000003,-1.4387007876513218,2.1015999706,1.0,0.0,9.3333333333,0.125,2.0,0.016037377730427065,-4.5833333333,10.1666666667,0.374332898813344,3.0,-0.007920485175000002,-1.7423732379999999,0.26747696316709113,0.255855433061164,9.0,8.5,2.4641232643,0.4167610558,2.2859461871,-0.0780613613,0.47222222220000004,-1.9687178293,0.1693591107,0.4181320954,4.4838707464,1.18967424459466,0.1820195611,0.8167300043936849,-1.2494826612,3.4664424285,209.0,4.4713227509748625,0.3498535379707482,0.2565783653,8.0,0.8344177246000001,0.0010259156,1.0,0.0016173992000000001,0.4166666667,-4.625581180301964,-0.9193818584000001,-0.0031836898000000002,1.62710105,0.24900827000756962,2.4860894377,-0.3136771849,400.3333333333,4.3728568772,0.15084130528301642,2.2386464664,-1.2004743759,-0.3472165631,8.4523597064,0.48609942800000006,15.0,2.1086162006,0.5333624256,2.4518570199,-0.407079974,2.9507977569,0.09699256806793655,1.1309806735,-1.113917282,0.5452322738000001,0.0909152563,0.0043313402,2.218137063913722,0.2405841180424431,0.20648775930000002,2.7322128556000003,0.15683389293198038,1.9702154071,-0.5395014078,5.554895693948484,6.9,5.4,5.496484931791932,3.4305802812,0.34628135130000004,0.41825119907674496,-0.8435550288,230.1666666667,5.530090244560433,2.9709307797,0.2953961302,0.47712263451341763,4.890349128221754,-0.1772058534,0.02032911,1.9994461878,0.3517657276,0.6564119807376562,-0.5942227597,-0.1578218294,1.6807740344000002,0.3214960818,1.6683701049000002,-0.2683154514,7.581998444246194,19.0,5.0,3346.6666666667,0.3607559622,-0.32615953270000003,0.060125986400000005,0.17463895940000002,-1.727411694156358
s163,2.0855724584,-0.6067372801,0.050670956600000004,2.0202950217,0.3364722366212129,31.8181818182,2.1075005199,31.0,1.322552537574495,-0.3940353214,-0.9190406782,3.1270220096,0.35940332080000004,0.6427540896571017,-0.18174083800000002,-12.342992630095766,-9.774148435230646,-4.338095385147662,4.554145453,-1.5061349510901114,2.3420448451,0.5,0.5,8.75,-0.0083333333,0.0,0.0041580101818587,0.25,7.9583333333,0.16249355052573153,0.0,-0.00015434080000000002,0.040192926000000004,0.6026587150255452,0.5550022491126582,7.7,5.5,1.9808242454,0.4405944658,2.2709590381,-0.5203119995000001,0.4402777777810002,-0.522458123,-0.3238730568249999,-0.41247561198700006,3.3771621216180012,0.38533401047150845,0.27095604500000003,0.6431797493009737,-1.2989724053,2.0912506043,225.0,4.508506592354411,0.473950802024535,0.3752535483,7.0,0.7493646622,0.0017475993,1.0,0.0020383547000000003,0.6111111111,-6.449609932071972,-0.9467061202,-0.1434216784,1.6962895865,0.36104558161168226,2.3243859936,-0.27956921560000003,261.0,3.2732101677,0.12259877247064786,1.5448748991999999,-1.1116115353,-0.32354064390000004,12.7711622326,0.5804353491,12.0,1.3961344375,0.46193198300000005,1.9485071861,-0.4131553347,2.5599655558,0.0626021713405088,1.549136152,-1.8640043455000002,0.49264705880000004,-0.01818113,0.001028408,1.229650541697122,0.38625688612613845,0.4010917946,2.8720657473999998,0.16249057884589904,1.7933493819000002,-0.6506134133,5.768320995793772,5.9,5.1,5.698769932832657,1.9084674082,0.34972025300000004,0.3610702102386846,-0.7146259612,243.3333333333,5.643088405983827,3.345986476,0.3841743715,0.43061773988161506,5.0106352940962555,-0.1679183629,0.4174249766,2.719987246,0.31660897460000004,0.6285342447603385,-0.9372000171,-0.2281706513,2.0669243088,0.3535243473,1.4710637254,-0.4189745964,7.6122178282373785,18.0,7.0,3007.3333333333,0.1950825646,-0.4269794288,-0.6724763797000001,0.2082347581,-1.3452291431888475
s165,1.1131232412,-0.08405251300000001,0.31544445320000003,1.1857700656,0.371563556432483,43.1818181818,15.5888738212,27.5,2.324860287171878,-0.4676956015,-0.9121860124000001,4.596809765,0.4144091781,0.8766241116518919,-0.5899660877,-5.246414205167172,-4.203337152551348,-2.2149123140289326,4.002376559,-1.2379786617861042,1.9930594562000001,0.5,0.1666666667,9.7083333333,0.1375,2.0,0.011599135876300872,-3.5416666667,4.0,0.20327890472527335,2.0,-0.0058866995,-1.117816092,0.5615757548020323,0.281290218608589,8.4,7.9,2.6772423443,0.4749451892,2.4710212302,-0.39206015400000005,0.1388888889,-0.8540048456,-1.0014085518,-0.797358023,2.9436955465,0.6002851966070493,0.2253471198,1.1500947297862896,-1.070541321,3.8243251091,181.0,4.508506592354411,0.473950802024535,0.3752535483,7.0,0.7208445072,0.0012282976000000001,0.9286346436,0.0017354671000000001,0.5833333333,-2.748384152235016,-1.2331686584,0.0322539498,2.29205688,0.16802773140761082,1.7278855828,-0.45424815300000004,439.6666666667,3.1273413431,0.07830514067024512,1.9342813561,-0.23807798930000001,-0.2735156063,11.3272656863,0.5820801933,4.0,1.7518071185,0.5532883025,2.1610352517,-0.405851772,3.3897961347,0.1541028232250067,2.6244082934,-1.6194388183,0.4962962963,0.08587185600000001,0.0010161092000000001,1.6899762231346271,0.37545144451554546,0.2470654046,3.0013958822,0.07437374957463107,1.5677112199,-0.39300445110000004,5.8185981490847825,4.9,4.6,5.999350041382055,2.7401433398,0.3959055831,0.4155592179315717,-0.8852788909,247.6666666667,5.6942931486351975,3.8530615727,0.37377487660000003,0.5554569075975708,5.07829394257007,-0.4113295404,-0.1444293178,2.3684649003000002,0.4570560441,0.6788860403872565,-1.2748354322,-0.17802213660000002,1.3873932129,0.3422561602,2.189608599,-0.2269631006,7.611937185724418,11.0,10.0,4515.9166666667,-0.4035655239,0.0926741424,-0.1919368407,0.8495511125,-0.9280975855122711
s168,1.9163922149000001,-0.26059680760000004,0.2791428916,2.402545281,1.3217558399823195,2.0689655172,0.2578807148,1.9310344828,0.31582531724504553,-0.5698378259,-0.764362529,3.2368522647,0.33597358990000004,0.3763349306112417,-1.6411270105,-10.507690225807417,-7.462114904771856,-5.785340009100684,4.8751466759,-1.303448355222544,1.6665079842,0.8333333333,0.1666666667,25.2083333333,0.0625,1.0,0.006975613736425138,-3.0416666667,20.625,0.2854039183532086,2.0,0.0011428571,-3.7142857143,0.40550870382452403,0.3142517687542892,7.8,6.0,2.7079209546,0.44835624090000004,2.2788975554,-0.3472167731,0.7777777778,-1.3067301153,0.0220205788,-0.3719338943,3.8121088774,1.1127687776254727,0.2235510488,0.5970169240245997,-0.9394524485950001,3.838772351979998,221.0,4.575788509069061,0.6019739301410078,0.0438060331,4.0,0.6407468796,0.0019502327000000001,0.9989257812000001,0.0024516933,0.9166666667000001,-6.449609932071972,-1.0142374328,-0.1603452206,2.63818474,0.19873814395046857,1.7973730086000002,-0.2840163496,289.6666666667,3.5763281735,0.1316016775339252,1.855377625,-0.2527150751,-0.3717634159,4.3568072513,0.5772580901000001,17.0,2.4381248419,0.45474715720000003,2.397771247,-0.3384195922,4.6928753701,0.13576294215222498,1.907370151,-1.5221217805,0.5171568627,0.1132195907,-0.0028319322,1.7408278074260142,0.43744099306390527,0.26234567880000004,4.1687374088,0.11723107713307815,1.2849470453,-0.6711901589,5.746203190540153,7.0,7.1,5.648974238161206,3.1845918594000002,0.322986182,0.4579927484738443,-0.5911350108,265.6666666667,5.646035652443994,4.2374641418,0.3107035268,0.60941705209067,4.855928904335275,-0.2864811389,-0.117874976,3.5386480664,0.3257664602,0.6962809876530879,-1.2425623093,-0.2563443715,2.4377683428,0.3301693249,1.9405738161000001,-0.22940891360000001,7.394681202992024,3.0,8.0,4064.0,1.8440280742000001,-0.7825403580000001,1.4758567096,0.7977244538,-1.5383589405018594
s170,2.5302542957,-0.7830807294000001,0.1979775865,1.5712988177,0.4054651081081644,36.4347826087,8.1398351946,25.0,2.200300920447766,-0.37912614440000003,-0.7726118966000001,2.5216992923,0.3521641466,0.41582881370823765,-0.37263949220000003,-9.173155383350881,-7.594271691752724,-5.531521127501867,2.4571639802,-0.9504027861349855,1.2605114783,0.5,0.33333333330000003,10.4166666667,0.033333333300000004,2.0,0.011763866887298519,-3.6666666667000003,13.75,0.3797812990681887,3.0,-0.0088150099,-5.7264647795,0.4832652065199804,0.4087234801768456,9.0,5.5,1.3798250186,0.34966065,1.5925275760000002,-0.3647196582,0.6944444444,-0.7375527620000001,-1.3311090982,-0.8668360642,1.4190507591000001,-0.00947270816704484,0.2496757909,0.44022552017320593,-0.7108247741,2.7260075208,152.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.6079681158,0.001130345,0.7794122696,0.0014091396,0.47222222220000004,-7.824046010856292,-1.5747954047000001,0.0899318648,1.3781499737,0.1797536311600336,1.8154925597,-0.3174674698,451.3333333333,3.5212340198,0.05613515754174447,1.7987258053000001,0.1962315145,-0.5140774591,7.714283641039,0.6778852885000001,6.0,1.0357631097,0.3789295042,1.7435993278000002,-0.3266837147,2.3107089964,0.23678108431259665,1.8515596557,-1.0733133424,0.46019900500000005,0.0058701713,0.0011386117000000001,1.5221084161589868,0.38432106916953857,0.15998293830000002,2.0778377335,0.15066225835405428,1.5377992650999999,-0.8346277508000001,5.7430031878094825,5.9,4.9,5.786254922233565,2.3399435036060012,0.3360817133760001,0.42125618459747116,-0.7051583042680002,280.702500000001,5.728151257065468,2.5767029491010005,0.32655218961100013,0.4076389958908927,4.865589762648558,-0.074712968768,0.14793076171800001,1.3736431538,0.3437021027,0.5829980382087159,-1.2788538158,-0.16594219740000002,1.2388095469,0.3299732301,1.3900854498,-0.22332267800000002,7.455884131850184,17.0,9.0,2358.3333333333,-0.21879311989300004,-0.10834000459900002,-0.23422317510299998,0.7695943491,-0.8030582067707532
s173,3.6267701466,-0.44625218110000003,0.1792127973,1.9058242053,1.3987168811184478,34.293939343277984,7.591446726900997,22.197266124495,1.7403361086985187,-0.48956703370000004,-0.853859475,3.353191311,0.3171353246,0.4010871979621573,-1.1964363898,-8.708832625104534,-7.111907684122715,-4.7074971076485905,3.3867873568,-1.524977316630794,1.6381826795,1.0,0.0,11.25,0.0666666667,2.0,0.008794547648453629,-3.75,11.0,0.305360052370596,3.0,-0.0088620916,-5.8579258934,0.5955468894313262,0.302594876007605,7.0,6.8,2.3365664915,0.33328820340000004,1.6471527764,-0.534899696,0.5,-1.5132319765,1.816222625,-0.5629734621,4.194188013,1.2424139680171673,0.1720003884,0.49926866115653556,-0.5402436899,4.8849203713,307.0,4.4713227509748625,0.3498535379707482,0.2565783653,8.0,0.7028138161,0.001737744,0.9654296875,0.003307944,0.6388888889000001,-6.449609932071972,-1.0896492727,-0.1151119176,2.0076931864,0.26097416672917206,2.1641793096,-0.369369302,247.0,2.120106042,0.14089819893892655,1.2477120123,-0.4038747634,-0.2732567905,-2.3893597141000003,0.36496549300000003,13.0,1.5343244929000002,0.44155641760000003,1.6343605992999999,-0.49089835810000004,3.130213888,0.16470040673514444,1.0921781276,-2.7775942941,0.5777777778000001,0.0737342461,-0.0024883772,1.87645158815698,0.4204847165535903,0.2190266261,4.0005113914,0.1298511459291914,1.6934016004,-0.4729880402,5.627621113690637,7.5,7.2,5.739792912179234,3.0210681652,0.3101194426,0.09895741898851428,-0.8139538980000001,223.3333333333,5.539300835990577,2.805100779,0.31376807,0.06079116126561788,4.957000078263858,-0.08672439180000001,0.2218047091,2.8507512952000003,0.2770750424,0.634292050740603,-1.0125302346,-0.15607862020000002,2.053079721,0.30709376320000004,1.7307617545,-0.1913632384,7.1096578599897295,23.0,8.0,2171.9166666667,1.6946473165,-0.8937000714000001,0.5978541364000001,0.8058212105,-1.259375043261793
s179,2.8763980059,-0.6146955350000001,0.1154472295,2.2293426344,0.8109302162163288,35.4545454545,6.9811124283,23.2631578947,2.101569644211297,-0.3489186702,-0.7280785945,3.588621849,0.37788872170000004,0.846050195147957,-0.5673201963,-2.3941522448757016,-2.501515495422726,-0.521173575956713,5.5869380535,-1.211726603146181,1.3835829729,0.8333333333,0.0,11.9583333333,0.1625,1.0,0.010280309374563966,-6.7916666667,17.0416666667,0.4494921467110345,3.0,-0.009692056400000001,-5.2457627119,0.4759338844093594,0.4717959924402139,7.6,8.3,2.0091166961,0.1572772899,2.4648373708,-0.4690961027,0.1111111111,-4.8056103941,-2.1756793467,-0.23074187610000002,3.5297248409,1.310601500301064,0.2077528773,0.5693233967172816,-1.0385004382,3.3813588491,167.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.8828125,0.0010488719000000001,0.9769531250000001,0.0010286137,0.7222222222,-1.3862943611198906,-1.0126447922,0.2734646216,2.9447794928,0.2291346899884254,2.4207740192,-0.3277970142,324.0283333333391,3.771255022899999,0.10340512925506765,1.8651661460410005,-1.12082139665,-0.3470560111270001,13.3536702924,0.6747579895,9.0,1.9037301858000002,0.3938326774,2.1602265657,-0.541720395,2.5078400585000002,0.1326000108606543,1.9686157597,-0.56150898,0.4974874372,0.0481956153,-0.0015577583000000001,1.232662285973142,0.3826710170747002,0.393393751,4.0723905907,0.09062137844463941,1.0428225863,-1.0068032151,5.814130531825066,5.7,5.4,5.445299556896826,4.3503309141,0.3025003989,1.0188398998829078,-0.9847215004000001,243.6666666667,5.607638614103299,3.8893848647,0.2965742355,0.6473507582825092,4.940451237238912,-0.1639353785,0.22231532280000002,2.7970855106,0.33908340730000003,0.5657723780389554,-0.9596566049,-0.18522524810000002,2.9743252040000003,0.3312578814,1.4954292712,-0.1701862824,8.021931011689725,6.0,5.0,4778.0833333333,-0.2881006572,0.3277628013,-0.2227083602,0.6991630901,-1.020056202237785
s180,3.0988334481,-0.29377587320000004,0.1264077016,2.2620044059,1.547562508716013,33.3333333333,3.7493960866,19.15,1.6827401888721807,-0.6479321362,-0.8753087718,3.671076545,0.3458148379,0.3978444550185125,-1.9061108457,-10.024972933422205,-7.9049920013669634,-4.774259370062007,2.5370859986000003,-1.167583015614539,1.3746563319,0.6666666667000001,0.1666666667,5.375,0.1541666667,3.0,0.018821754240587667,-1.875,8.875,0.3360741779063538,2.0,-0.0157959698,-3.1175482788,0.39010184063222536,0.231361253081626,9.3,7.7,2.4359179646999998,0.4530352635,2.3502469457,-0.30088206900000003,0.47222222220000004,-1.3069983289,-0.5351050952,-0.09204657470000001,3.1862650416,0.7787461266510117,0.2173856087,0.5637461146659308,-1.0170844173,3.9312389163,212.0,4.508506592354411,0.473950802024535,0.3752535483,7.0,0.928125,0.0016134798,1.0,0.0022306074,0.6388888889000001,-5.553730190361736,-1.0106664406,-0.17880899390000002,1.9485283437,0.2411647855774508,2.6125461013,-0.1813049908,389.1666666667,2.1758908479,0.13706654130412893,1.3221239403,-0.2785209583,-0.1041119488,6.941881635814997,0.4194510882,16.0,1.6488977603000001,0.5319133533,1.9453158386,-0.2923323065,2.6404285854,0.0767073702606887,1.7170906675,-0.5087108423,0.5147783251,0.0840468312,-0.0001447427,2.1250689829836378,0.34849350837031595,0.2281641289,2.6234529201,0.12201146979271649,1.8241388856,-0.475374459,5.700443573390687,7.9,6.2,5.998936561946683,2.0155048225,0.3345730739,0.20745035895526923,-0.5072258858,290.3333333333,5.59965576544718,2.3742352642,0.33165800030000003,0.35089320114993316,4.51085950651685,-0.8853427273000001,-0.11813808840000001,2.9741874073,0.4126054052,0.7933235961010554,-1.3176213021,-0.28028448910000003,1.8098606054,0.3204779694,1.746493456,-0.1307540356,7.2559247089280605,11.0,9.0,3205.1666666667,0.1770760498,-0.3391675518,0.0728934051,0.8862317843,-0.7562273039167321
s182,2.0735865951,-0.38393800920000004,0.12383358950000001,1.8719271577,0.8754687373538999,4.8333333333,0.9128709292,6.1111111111,1.1372868156055191,-0.5599859313000001,-0.9402779848,3.0970868476,0.3556929608,0.46901039527714333,-1.4571387502,-7.034873678872428,-5.624871918393513,-3.5526904645306465,2.3584330641,-1.0503708138582997,1.3094219987,0.5,0.5,8.75,0.1,2.0,0.004821690246040425,-2.6666666667000003,10.2916666667,0.37436910801716705,3.0,-0.0057156863,-2.1764705882,0.4491382815121736,0.3848696497965182,7.8,6.9,1.8825487664,0.4279946231,2.7533677543,-0.35726442350000004,0.38277777777600014,-3.1730434861,1.2714016437,0.1910395678,4.9380558016,1.264250219774392,0.2321296507,0.7398972109280575,-1.070541321,3.8243251091,265.0,4.588677829794678,1.216132596955421,-0.6040336065,3.0,0.6593782425,0.0015476052000000001,0.9247695923,0.0027608135,0.6388888889000001,-3.664674886451777,-1.1828848644,-0.055082898500000005,2.1960072817,0.21104784714054273,2.0226066623,-0.2771043673,332.1666666667,2.4079469317,0.062384296680096395,1.2804089014,-0.7548947528000001,-0.4721929059,17.8936581569,0.4398745989,14.0,1.5086136090000002,0.6125340687,1.7980249266000001,-0.3873305869,2.2510266297,0.08724940240100057,1.4609381714,0.0800177052,0.6029411765,0.1214692877,0.0031932882,2.140949954849379,0.42859229514850106,0.2193011931,2.0986584585,0.11195751094480913,1.455230492,-0.7704075228,5.8888779583328805,6.6,6.6,5.772997543677674,2.4394391124,0.35415432750000003,0.1639148195997109,-0.9982454585,313.0,5.842577766400361,2.3673116925,0.3471651774,0.2036042149379337,4.960510906913921,0.0555446183,0.13005778710000002,1.5420004744,0.4198185685,0.6025099659220624,-0.6303092132,-0.2010434092,1.3871742762000001,0.3406264717,1.935682629,-0.3908561364,7.444710113598925,16.0,7.0,4005.5833333333,0.3629882125,-0.0228051778,0.314805318,0.2854970207,-1.559085899538008
s184,3.4346771027000003,-0.7784493572000001,0.30967437670000003,1.6990686758,0.9932517730102834,31.2727272727,4.6309704648,16.1666666667,0.7175956344191702,-0.3265670616,-0.71376346,4.4533102629,0.3505847295,0.9477995364015216,-0.8233696375,-7.086982069509101,-5.941329611358827,-4.926619115738973,4.6935270422,-1.5098312941902488,1.4427730771,0.5,0.33333333330000003,8.8333333333,0.09166666670000001,3.0,0.009785300701788277,-2.4166666667,9.8333333333,0.20046097050777395,1.0,-0.0021764706,-1.3406862744999999,0.605491590891698,0.521553651678946,9.4,6.4,2.1765359972000002,0.3732462876,1.8843597416,-0.23651319010000002,0.8055555556,-3.1337779191,-1.3699729132,0.0,5.3201349372,1.3789066531074567,0.15989523660000002,0.8548547055731185,-0.8308046694000001,3.7967503866000003,130.0,4.4713227509748625,0.3498535379707482,0.2565783653,8.0,0.6199707031,0.0011679579,0.9946044922,0.0016021584000000001,0.5833333333,-6.449609932071972,-1.0820829063,0.0405336072,2.0611879648,0.2404851100758513,2.5918026011,-0.3123988211,282.8333333333,4.0554104651,0.13466750984887005,1.7257483766,-1.7403122819,-0.4139450623,3.8358670224259996,0.5696514165000001,10.0,1.100536472,0.4640227853,2.0816881392,-0.0133380958,3.3835808364,0.1719848246299146,1.3086429750000002,-1.444399833,0.4630541872,0.0197626909,0.0018025317,2.3296115327338724,0.1539647120220322,0.20571790180000002,3.3486434622,0.09446703818758023,1.4285086845000001,-0.294195994,5.577841251298354,5.9,6.1,5.564520407322694,3.6842646531,0.4771938191,1.0534435608102903,-0.4316410637,224.1666666667,5.482720089545816,2.9943398442999998,0.3010297616,0.8076354938188378,4.846808319938204,0.3592615287,0.6037515290000001,3.4061736669,0.3311147279,1.1078768246817705,-0.9233496944,-0.1297594251,2.4298441079,0.3053432388,1.8394942869,-0.21950362880000002,7.317929340266942,11.0,9.0,2793.75,-0.40795178530000004,-0.4328138024,0.4132379846,0.8649032587000001,-0.4666423689357862
s187,1.9027867072,-0.42735609960000004,0.0252850401,2.0467819941,0.5306282510621705,29.2916666667,10.0151153878,23.380952381,2.2568173607211497,-0.3488305725,-0.933087502,2.8311617697,0.4067078274,0.5656247488282767,-0.4055631682,-7.826460924414236,-6.843596861324742,-4.4906041236907095,4.1616630474,-1.6961789007093262,2.3334139009,0.6666666667000001,0.33333333330000003,2.5833333333,-0.1166666667,0.0,0.005484930230569524,-0.0833333333,19.25,0.14164352664991461,0.0,0.0011763653,-2.2587287377,0.706062799903307,0.6068824561195489,8.6,7.1,1.7703733123,0.5426649235000001,1.9954706763,-0.5311129726,0.30555555560000003,-2.3385846332,-0.0892438408,-0.22829995860000002,3.5248410059,0.6760947888444692,0.0415425174,0.7990308336125401,-0.9928100529,3.4727396196,114.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.6702904463,0.0009950182000000001,0.6368632793,0.001333067,0.6111111111,-1.8444397271102142,-1.1543098798,0.10551210820000001,1.6185624306,0.1683993095039056,1.7974287335999999,-0.44115868500000005,335.47000000000406,3.3008720263479994,0.10560169280942493,2.0098781559850005,-0.9346179600480002,-0.31318383300600006,6.9272826873,0.561609250471,7.0,2.2144878931,0.5433049105000001,1.8286945169000002,-0.5237854725000001,2.3417417871,0.12384197020716331,2.1410248749,-1.240693933,0.349009901,-0.0043294713,-0.0005912229000000001,1.8744874053781952,0.6918045081786696,0.0289658339,3.1739431112,0.09058030611226388,1.7508194661,-0.7319844005,5.975081067857458,5.9,5.2,5.760441825662045,2.3664272730209994,0.33437209014600017,0.4742692730653999,-0.7054377610599998,298.53750000000605,5.730412303316765,2.5969389680449995,0.31310637901900007,0.5055813689765658,4.89370446878315,-0.077309021469,0.09705379815600003,2.3348381214,0.3522021758,0.6216339736048251,-1.108435448,-0.27347447480000003,1.5415012356000002,0.32942031990000004,1.8794177032000001,-0.4150402332,7.629202813080041,11.0,7.0,3268.8333333333,-0.5349764379,-0.24519785300000002,-0.8552173281000001,0.0609308181,-1.9160704412228953
